user_id,total_days,first_date,last_date,date_range_days,total_markets_engaged,total_token_min,total_token_max,total_token_mean,total_token_median,total_token_sum,total_value_min,total_value_max,total_value_mean,total_value_median,total_value_sum,cumulative_total_token_final,cumulative_total_token_max,cumulative_total_token_min,cumulative_total_value_final,cumulative_total_value_max,cumulative_total_value_min,net_yes_min,net_yes_max,net_yes_mean,net_yes_sum,net_yes_final_cumulative,net_no_min,net_no_max,net_no_mean,net_no_sum,net_no_final_cumulative,yes_value_min,yes_value_max,yes_value_mean,yes_value_sum,yes_value_final_cumulative,no_value_min,no_value_max,no_value_mean,no_value_sum,no_value_final_cumulative
0xc3faf2b3bcc7dc71b1225f836e4e1bcafde57bb6,1,2024-11-11,2024-11-11,0,1,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,-307.5,-307.5,-307.5,-307.5,-307.5,-1500.0,-1500.0,-1500.0,-307.5,-307.5,-307.5,0.0,0.0,0.0,0.0,0.0,-1500.0,-1500.0,-1500.0,-1500.0,-1500.0,0.0,0.0,0.0,0.0,0.0,-307.5,-307.5,-307.5,-307.5,-307.5
0xf81c537ccb73c253ffb5a9b942632538f9ec1ec6,1,2025-10-15,2025-10-15,0,1,1.075257,1.075257,1.075257,1.075257,1.075257,0.98923644,0.98923644,0.98923644,0.98923644,0.98923644,1.075257,1.075257,1.075257,0.98923644,0.98923644,0.98923644,1.075257,1.075257,1.075257,1.075257,1.075257,0.0,0.0,0.0,0.0,0.0,0.98923644,0.98923644,0.98923644,0.98923644,0.98923644,0.0,0.0,0.0,0.0,0.0
0x5993eb3e574e327b7b349fe42d21c1e975e47ff1,1,2024-12-25,2024-12-25,0,1,7.992000000000189,7.992000000000189,7.992000000000189,7.992000000000189,7.992000000000189,7.976016000000189,7.976016000000189,7.976016000000189,7.976016000000189,7.976016000000189,7.992000000000189,7.992000000000189,7.992000000000189,7.976016000000189,7.976016000000189,7.976016000000189,0.0,0.0,0.0,0.0,0.0,7.992000000000189,7.992000000000189,7.992000000000189,7.992000000000189,7.992000000000189,0.0,0.0,0.0,0.0,0.0,7.976016000000189,7.976016000000189,7.976016000000189,7.976016000000189,7.976016000000189
0x48a03fc89d8cb0dcae5fd66a7d51715a2c81c06f,2,2024-12-12,2024-12-13,1,2,384.0,575616.0,288000.0,288000.0,576000.0,383.04,573889.152,287136.096,287136.096,574272.192,576000.0,576000.0,575616.0,574272.192,574272.192,573889.152,0.0,0.0,0.0,0.0,0.0,384.0,575616.0,288000.0,576000.0,576000.0,0.0,0.0,0.0,0.0,0.0,383.04,573889.152,287136.096,574272.192,574272.192
0x08325309c56e74516a35dd87c86fb9d25db806a6,2,2024-11-22,2024-11-26,4,2,20.0,20.0,20.0,20.0,40.0,0.01,0.01,0.01,0.01,0.02,40.0,40.0,20.0,0.02,0.02,0.01,20.0,20.0,20.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0
0x7c1e0f7a4cbd594bea22571bc54fee7e918fc021,2,2024-12-26,2024-12-30,4,2,-1.01,2028.423546,1013.706773,1013.706773,2027.413546,-0.99687,1999.011404583,999.0072672915,999.0072672915,1998.014534583,2027.413546,2028.423546,2027.413546,1998.014534583,1999.011404583,1998.014534583,-1.01,2028.423546,1013.706773,2027.413546,2027.413546,0.0,0.0,0.0,0.0,0.0,-0.99687,1999.011404583,999.0072672915,1998.014534583,1998.014534583,0.0,0.0,0.0,0.0,0.0
0x827b8a78c18825d3621652c8e556f35db64501ce,2,2024-06-08,2024-11-09,154,3,100.0,229.0,164.5,164.5,329.0,4.5,70.861,37.6805,37.6805,75.361,329.0,329.0,100.0,75.361,75.361,4.5,100.0,229.0,164.5,329.0,329.0,0.0,0.0,0.0,0.0,0.0,4.5,70.861,37.6805,75.361,75.361,0.0,0.0,0.0,0.0,0.0
0xa57398a93f99be22c7126324523e146a99dd2aab,1,2025-01-02,2025-01-02,0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-0.997,-0.997,-0.997,-0.997,-0.997,-1.0,-1.0,-1.0,-0.997,-0.997,-0.997,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.997,-0.997,-0.997,-0.997,-0.997
0xf610dd468d8ff5492920fbca584b03bd02b50a5f,1,2024-11-18,2024-11-18,0,1,0.009917,0.009917,0.009917,0.009917,0.009917,0.0097533695,0.0097533695,0.0097533695,0.0097533695,0.0097533695,0.009917,0.009917,0.009917,0.0097533695,0.0097533695,0.0097533695,0.009917,0.009917,0.009917,0.009917,0.009917,0.0,0.0,0.0,0.0,0.0,0.0097533695,0.0097533695,0.0097533695,0.0097533695,0.0097533695,0.0,0.0,0.0,0.0,0.0
0x2289d97773378dd2356462383776241d9afa439c,1,2024-12-28,2024-12-28,0,1,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0061850000000003,0.0,0.0,0.0,0.0,0.0,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0061015025000002,0.0,0.0,0.0,0.0,0.0
0xb83f4e3eafe31b03ec679b10577e70498664a255,1,2024-12-26,2024-12-26,0,1,38784.604572,38784.604572,38784.604572,38784.604572,38784.604572,38222.227805706,38222.227805706,38222.227805706,38222.227805706,38222.227805706,38784.604572,38784.604572,38784.604572,38222.227805706,38222.227805706,38222.227805706,38784.604572,38784.604572,38784.604572,38784.604572,38784.604572,0.0,0.0,0.0,0.0,0.0,38222.227805706,38222.227805706,38222.227805706,38222.227805706,38222.227805706,0.0,0.0,0.0,0.0,0.0
0xcceb22d524e186153cffe79f13c0aeb75889f030,2,2025-11-02,2025-11-04,2,2,-100.0,-94.9,-97.45,-97.45,-194.9,-82.5,-76.86900000000001,-79.68450000000001,-79.68450000000001,-159.36900000000003,-194.9,-100.0,-194.9,-159.36900000000003,-82.5,-159.36900000000003,-100.0,-94.9,-97.45,-194.9,-194.9,0.0,0.0,0.0,0.0,0.0,-82.5,-76.86900000000001,-79.68450000000001,-159.36900000000003,-159.36900000000003,0.0,0.0,0.0,0.0,0.0
0x9d603dcd0318c8254e3a75171b42e6719318d6ad,1,2025-01-03,2025-01-03,0,1,5.0,5.0,5.0,5.0,5.0,4.9975000000000005,4.9975000000000005,4.9975000000000005,4.9975000000000005,4.9975000000000005,5.0,5.0,5.0,4.9975000000000005,4.9975000000000005,4.9975000000000005,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,4.9975000000000005,4.9975000000000005,4.9975000000000005,4.9975000000000005,4.9975000000000005
0xef5a767d8ff2d077e3794a08ca54161122e1d720,2,2024-12-27,2024-12-29,2,2,-18.43,18.432727,0.001363500000000073,0.001363500000000073,0.002727000000000146,-18.19041,18.211534276,0.010562137999999166,0.010562137999999166,0.021124275999998332,0.0027270000000001,18.432727,0.0027270000000001,0.0211242759999983,18.211534276,0.0211242759999983,-18.43,18.432727,0.001363500000000073,0.002727000000000146,0.0027270000000001,0.0,0.0,0.0,0.0,0.0,-18.19041,18.211534276,0.010562137999999166,0.021124275999998332,0.0211242759999983,0.0,0.0,0.0,0.0,0.0
0x81d87f572bd28b238a0413ad006e87c7c6400128,1,2024-11-24,2024-11-24,0,1,1.044175,1.044175,1.044175,1.044175,1.044175,1.03790995,1.03790995,1.03790995,1.03790995,1.03790995,1.044175,1.044175,1.044175,1.03790995,1.03790995,1.03790995,1.044175,1.044175,1.044175,1.044175,1.044175,0.0,0.0,0.0,0.0,0.0,1.03790995,1.03790995,1.03790995,1.03790995,1.03790995,0.0,0.0,0.0,0.0,0.0
0x6b46e0d1ace6906246fe8acc30a424e149dc9d70,2,2025-01-02,2025-01-03,1,2,-55.72,55.727285,0.0036425000000015473,0.0036425000000015473,0.0072850000000030946,-55.69214,55.420784932500005,-0.13567753374999825,-0.13567753374999825,-0.2713550674999965,0.007285000000003,55.727285,0.007285000000003,-0.2713550674999965,55.420784932500005,-0.2713550674999965,-55.72,55.727285,0.0036425000000015473,0.0072850000000030946,0.007285000000003,0.0,0.0,0.0,0.0,0.0,-55.69214,55.420784932500005,-0.13567753374999825,-0.2713550674999965,-0.2713550674999965,0.0,0.0,0.0,0.0,0.0
0x21691584db1091f064dd59ccd8dbcd4993b7970a,1,2024-11-16,2024-11-16,0,1,0.285711,0.285711,0.285711,0.285711,0.285711,0.164283825,0.164283825,0.164283825,0.164283825,0.164283825,0.285711,0.285711,0.285711,0.164283825,0.164283825,0.164283825,0.285711,0.285711,0.285711,0.285711,0.285711,0.0,0.0,0.0,0.0,0.0,0.164283825,0.164283825,0.164283825,0.164283825,0.164283825,0.0,0.0,0.0,0.0,0.0
0xf0bded561593bf412c52daac9976d2f9cdee36be,1,2024-12-26,2024-12-26,0,1,4210.553232,4210.553232,4210.553232,4210.553232,4210.553232,4149.5002101360005,4149.5002101360005,4149.5002101360005,4149.5002101360005,4149.5002101360005,4210.553232,4210.553232,4210.553232,4149.5002101360005,4149.5002101360005,4149.5002101360005,4210.553232,4210.553232,4210.553232,4210.553232,4210.553232,0.0,0.0,0.0,0.0,0.0,4149.5002101360005,4149.5002101360005,4149.5002101360005,4149.5002101360005,4149.5002101360005,0.0,0.0,0.0,0.0,0.0
0x412a3e4d98c36ad41a2e2566e1648123e50a958e,1,2025-01-02,2025-01-02,0,1,5662.0,5662.0,5662.0,5662.0,5662.0,5653.5070000000005,5653.5070000000005,5653.5070000000005,5653.5070000000005,5653.5070000000005,5662.0,5662.0,5662.0,5653.5070000000005,5653.5070000000005,5653.5070000000005,0.0,0.0,0.0,0.0,0.0,5662.0,5662.0,5662.0,5662.0,5662.0,0.0,0.0,0.0,0.0,0.0,5653.5070000000005,5653.5070000000005,5653.5070000000005,5653.5070000000005,5653.5070000000005
0x88cd8b1094c13fa19309a5505a2add0416440f45,1,2024-12-17,2024-12-17,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x444c8ff7866e6e1704e7e0c926fb1263c3729d2b,2,2024-10-30,2024-11-15,16,2,-1.53,1.53846,0.004229999999999956,0.004229999999999956,0.008459999999999912,-1.2699,0.5846148,-0.3426426,-0.3426426,-0.6852852,0.0084599999999999,1.53846,0.0084599999999999,-0.6852852,0.5846148,-0.6852852,-1.53,1.53846,0.004229999999999956,0.008459999999999912,0.0084599999999999,0.0,0.0,0.0,0.0,0.0,-1.2699,0.5846148,-0.3426426,-0.6852852,-0.6852852,0.0,0.0,0.0,0.0,0.0
0xd792f0e5f1580c25912eadecf0a3796d86d14eb1,1,2024-11-22,2024-11-22,0,1,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0157130000000051,0.0,0.0,0.0,0.0,0.0,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0153673140000049,0.0,0.0,0.0,0.0,0.0
0x3ab6426c634a525635f1c8b9d98a7d3394374d55,3,2025-11-05,2025-11-14,9,3,-13.22,6.875,0.0014016666666668935,6.349205,0.00420500000000068,-8.8574,4.7437499999999995,0.05735445833333289,4.285713375,0.17206337499999869,0.0042050000000006,13.224205,0.0042050000000006,0.1720633749999986,9.029463375,0.1720633749999986,-13.22,6.875,0.0014016666666668935,0.00420500000000068,0.0042050000000006,0.0,0.0,0.0,0.0,0.0,-8.8574,4.7437499999999995,0.05735445833333289,0.17206337499999869,0.1720633749999986,0.0,0.0,0.0,0.0,0.0
0x9aa790af87792dafb2d517168bdd04f507e7b332,2,2024-12-27,2024-12-28,1,2,95.0,143.84,119.42,119.42,238.84,94.6675,143.55232,119.10991000000001,119.10991000000001,238.21982000000003,238.84,238.84,143.84,238.21982000000003,238.21982000000003,143.55232,0.0,0.0,0.0,0.0,0.0,95.0,143.84,119.42,238.84,238.84,0.0,0.0,0.0,0.0,0.0,94.6675,143.55232,119.10991000000001,238.21982000000003,238.21982000000003
0x1976750848fb11c1a8c6dcdd01fea2f322f2f0d7,1,2024-12-14,2024-12-14,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x7f8201b94232635c77d8271b75d5f9c0d10200f9,1,2024-12-25,2024-12-25,0,1,2030.485482,2030.485482,2030.485482,2030.485482,2030.485482,1995.967228806,1995.967228806,1995.967228806,1995.967228806,1995.967228806,2030.485482,2030.485482,2030.485482,1995.967228806,1995.967228806,1995.967228806,2030.485482,2030.485482,2030.485482,2030.485482,2030.485482,0.0,0.0,0.0,0.0,0.0,1995.967228806,1995.967228806,1995.967228806,1995.967228806,1995.967228806,0.0,0.0,0.0,0.0,0.0
0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,8,2025-11-01,2025-11-16,15,10,-293.57,-2.08,-121.07749999999999,-127.855,-968.6199999999999,-131.8314,-1.4664,-72.70166875000001,-92.0945,-581.6133500000001,-968.62,-143.99,-968.62,-581.61335,-115.192,-581.61335,-214.36,0.0,-89.07375,-712.59,-712.59,-193.47,0.0,-32.00375,-256.03,-256.03,-131.8314,0.0,-62.38185,-499.0548,-499.0548,-62.87775,0.0,-10.31981875,-82.55855,-82.55855
0x0fbc7d68083cc14a1205373f871b4b42adf2c301,1,2024-12-25,2024-12-25,0,1,-276383.34,-276383.34,-276383.34,-276383.34,-276383.34,-967.34169,-967.34169,-967.34169,-967.34169,-967.34169,-276383.34,-276383.34,-276383.34,-967.34169,-967.34169,-967.34169,-276383.34,-276383.34,-276383.34,-276383.34,-276383.34,0.0,0.0,0.0,0.0,0.0,-967.34169,-967.34169,-967.34169,-967.34169,-967.34169,0.0,0.0,0.0,0.0,0.0
0x10e32cea724fb90de32e61b6f360c2c23c6eafa6,1,2024-12-26,2024-12-26,0,1,1948050.0,1948050.0,1948050.0,1948050.0,1948050.0,1941231.825,1941231.825,1941231.825,1941231.825,1941231.825,1948050.0,1948050.0,1948050.0,1941231.825,1941231.825,1941231.825,0.0,0.0,0.0,0.0,0.0,1948050.0,1948050.0,1948050.0,1948050.0,1948050.0,0.0,0.0,0.0,0.0,0.0,1941231.825,1941231.825,1941231.825,1941231.825,1941231.825
0xbd5b28672cb9e2b73f03c13e0fc8309294b3b95e,3,2024-11-09,2024-11-14,5,7,-7127.55,901.94399,-2120.245336666667,-135.13,-6360.7360100000005,-129.31940999999998,87.7077697705,-15.477791743166662,-4.821735,-46.43337522949999,-6360.7360100000005,901.94399,-6360.7360100000005,-46.43337522949999,87.7077697705,-46.43337522949999,-7022.72,766.808856,-2085.303714666667,-6255.911144000001,-6255.911144000001,-135.13,135.135134,-34.941622,-104.824866,-104.824866,-3.5113600000000003,10.0050677205,2.1645692401666667,6.4937077205,6.493707720500002,-129.31940999999998,77.70270204999998,-17.64236098333333,-52.92708294999999,-52.92708294999999
0xb59b08d38ffe5424cd77b58f41399a4fdc33a9e3,3,2024-12-26,2024-12-28,2,3,1219.54,24703072.200000003,8235666.04,2706.38,24706998.12,1.82931,49406.144400000005,16471.128823333336,5.4127600000000005,49413.386470000005,24706998.12,24706998.12,24703072.200000003,49413.386470000005,49413.386470000005,49406.144400000005,1219.54,24703072.200000003,8235666.04,24706998.12,24706998.12,0.0,0.0,0.0,0.0,0.0,1.82931,49406.144400000005,16471.128823333336,49413.386470000005,49413.386470000005,0.0,0.0,0.0,0.0,0.0
0x98e3bd8aa196e626e45c76565dd073870de1c387,1,2024-11-12,2024-11-12,0,1,1.341,1.341,1.341,1.341,1.341,1.3376475,1.3376475,1.3376475,1.3376475,1.3376475,1.341,1.341,1.341,1.3376475,1.3376475,1.3376475,0.0,0.0,0.0,0.0,0.0,1.341,1.341,1.341,1.341,1.341,0.0,0.0,0.0,0.0,0.0,1.3376475,1.3376475,1.3376475,1.3376475,1.3376475
0xeffd1088deca95a1845798d5af54cd8925302dea,1,2024-11-13,2024-11-13,0,1,3557778.0,3557778.0,3557778.0,3557778.0,3557778.0,1778.889,1778.889,1778.889,1778.889,1778.889,3557778.0,3557778.0,3557778.0,1778.889,1778.889,1778.889,3557778.0,3557778.0,3557778.0,3557778.0,3557778.0,0.0,0.0,0.0,0.0,0.0,1778.889,1778.889,1778.889,1778.889,1778.889,0.0,0.0,0.0,0.0,0.0
0x3f9b055c9293a06d6c6a5bcd7a84d09849cde91c,2,2024-12-27,2024-12-28,1,2,380.0,333650.0,167015.0,167015.0,334030.0,378.67,332982.7,166680.685,166680.685,333361.37,334030.0,334030.0,333650.0,333361.37,333361.37,332982.7,0.0,0.0,0.0,0.0,0.0,380.0,333650.0,167015.0,334030.0,334030.0,0.0,0.0,0.0,0.0,0.0,378.67,332982.7,166680.685,333361.37,333361.37
0x01ef6455e56b53040b2eb03442a9015e0927488b,1,2024-12-27,2024-12-27,0,1,1.024285,1.024285,1.024285,1.024285,1.024285,1.01199358,1.01199358,1.01199358,1.01199358,1.01199358,1.024285,1.024285,1.024285,1.01199358,1.01199358,1.01199358,1.024285,1.024285,1.024285,1.024285,1.024285,0.0,0.0,0.0,0.0,0.0,1.01199358,1.01199358,1.01199358,1.01199358,1.01199358,0.0,0.0,0.0,0.0,0.0
0x435bd96e3d7317a71a4617722f20804b5a13f42c,2,2024-12-27,2024-12-28,1,2,23.41,285.0,154.205,154.205,308.41,23.36318,284.0025,153.68284,153.68284,307.36568,308.41,308.41,23.41,307.36568,307.36568,23.36318,0.0,0.0,0.0,0.0,0.0,23.41,285.0,154.205,308.41,308.41,0.0,0.0,0.0,0.0,0.0,23.36318,284.0025,153.68284,307.36568,307.36568
0xe0a2f29b1fadb2259111bbeca392d3805ec4a349,1,2024-11-11,2024-11-11,0,1,9990.0,9990.0,9990.0,9990.0,9990.0,7942.05,7942.05,7942.05,7942.05,7942.05,9990.0,9990.0,9990.0,7942.05,7942.05,7942.05,9990.0,9990.0,9990.0,9990.0,9990.0,0.0,0.0,0.0,0.0,0.0,7942.05,7942.05,7942.05,7942.05,7942.05,0.0,0.0,0.0,0.0,0.0
0xad287967a6c4cd2a36f2d01fb40b0848ce371354,2,2024-11-10,2024-11-19,9,2,-500.0,941.385875,220.69293750000003,220.69293750000003,441.38587500000006,-62.0,687.21168875,312.605844375,312.605844375,625.21168875,441.38587500000006,941.385875,441.38587500000006,625.21168875,687.21168875,625.21168875,-500.0,941.385875,220.69293750000003,441.38587500000006,441.38587500000006,0.0,0.0,0.0,0.0,0.0,-62.0,687.21168875,312.605844375,625.21168875,625.21168875,0.0,0.0,0.0,0.0,0.0
0x5c9541a513b92fbca9704239fc095795fced36b9,2,2024-12-27,2024-12-28,1,2,190.0,189810.0,95000.0,95000.0,190000.0,189.525,189335.475,94762.5,94762.5,189525.0,190000.0,190000.0,189810.0,189525.0,189525.0,189335.475,0.0,0.0,0.0,0.0,0.0,190.0,189810.0,95000.0,190000.0,190000.0,0.0,0.0,0.0,0.0,0.0,189.525,189335.475,94762.5,189525.0,189525.0
0x4d74c939db58074a0337647f007aa8c82823fb53,1,2024-12-26,2024-12-26,0,1,7.048944000154734,7.048944000154734,7.048944000154734,7.048944000154734,7.048944000154734,6.946734311923036,6.946734311923036,6.946734311923036,6.946734311923036,6.946734311923036,7.048944000154734,7.048944000154734,7.048944000154734,6.946734311923036,6.946734311923036,6.946734311923036,7.048944000154734,7.048944000154734,7.048944000154734,7.048944000154734,7.048944000154734,0.0,0.0,0.0,0.0,0.0,6.946734311923036,6.946734311923036,6.946734311923036,6.946734311923036,6.946734311923036,0.0,0.0,0.0,0.0,0.0
0x878f45b5b59764dbe942f0401ae5d13c5d5e07b5,1,2025-01-03,2025-01-03,0,1,29.267,29.267,29.267,29.267,29.267,29.2523665,29.2523665,29.2523665,29.2523665,29.2523665,29.267,29.267,29.267,29.2523665,29.2523665,29.2523665,29.267,29.267,29.267,29.267,29.267,0.0,0.0,0.0,0.0,0.0,29.2523665,29.2523665,29.2523665,29.2523665,29.2523665,0.0,0.0,0.0,0.0,0.0
0x8564848285e54c65f6cc2e3930b49362fbd84b2e,2,2024-11-10,2024-11-11,1,2,-678.0,1678.0,500.0,500.0,1000.0,-129.159,32.721,-48.218999999999994,-48.218999999999994,-96.43799999999999,1000.0,1678.0,1000.0,-96.438,32.721,-96.438,-678.0,1678.0,500.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,-129.159,32.721,-48.218999999999994,-96.43799999999999,-96.438,0.0,0.0,0.0,0.0,0.0
0x76df5c55af79d4e56b5121f540982d6083be68df,1,2024-11-26,2024-11-26,0,1,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0029129999999999,0.0,0.0,0.0,0.0,0.0,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0029115434999999,0.0,0.0,0.0,0.0,0.0
0x3a562dddc3f153e466e98390261f6683744eba60,1,2025-10-14,2025-10-14,0,1,-20.0,-20.0,-20.0,-20.0,-20.0,-17.4,-17.4,-17.4,-17.4,-17.4,-20.0,-20.0,-20.0,-17.4,-17.4,-17.4,-20.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,-17.4,-17.4,-17.4,-17.4,-17.4,0.0,0.0,0.0,0.0,0.0
